,KIC,Kpmag,numax,e_numax,Delnu,e_Delnu,Teff_x,e_Teff_x,log(g),e_log(g),[Fe/H],e_[Fe/H],Dist,E_Dist,e_Dist,luminosity_berger
178,2141928,10.72,33.73,0.75,4.133,0.042,4757,100,2.434,0.012,0.16,0.15,1001.7289999999999,29.031999999999996,27.514,58.197641495381774
179,2141932,13.16,24.53,0.45,3.014,0.021,4429,80,2.28,0.01,0.28,0.15,3300.815,188.8,169.923,75.65180543452095
180,2142095,11.53,29.9,1.05,3.719,0.027999999999999997,4932,100,2.39,0.016,-0.43,0.15,1561.267,61.723,57.354,66.80422115002902
181,2142280,12.56,27.64,0.85,3.74,0.075,4775,142,2.3480000000000003,0.016,-0.33,0.3,1989.057,114.81,103.208,46.20938568802393
182,2142405,12.69,84.71,2.71,7.218,0.057,5137,156,2.8510000000000004,0.016,-0.73,0.3,2470.651,207.545,178.263,55.25567620908622
183,2142508,13.7,37.87,0.41,4.2010000000000005,0.027999999999999997,4801,143,2.4859999999999998,0.009000000000000001,-0.02,0.3,3706.066,318.161,272.64,59.152866937387635
184,2142628,11.7,65.59,5.5,6.26,0.264,4644,162,2.718,0.037000000000000005,-0.06,0.3,1077.672,34.904,32.868,27.128729654261218
185,2142675,13.52,45.67,0.9,4.7330000000000005,0.018000000000000002,5064,158,2.5789999999999997,0.012,-0.57,0.3,3736.172,305.965,263.942,66.1776199717498
186,2155148,13.0,34.83,0.84,4.1160000000000005,0.038,5202,167,2.467,0.013000000000000001,-0.06,0.3,2755.982,153.811,138.761,63.37500065084219
187,2155220,11.41,34.71,0.92,4.276,0.055,5065,150,2.46,0.013999999999999999,0.01,0.3,1354.8310000000001,53.086000000000006,49.358000000000004,62.286718709878535
188,2155506,13.77,7.97,0.15,1.402,0.017,4400,154,1.79,0.012,-0.46,0.3,5417.722,557.504,465.619,150.99972911984244
189,2155869,12.66,92.7,2.0,8.116,0.019,4758,80,2.873,0.011000000000000001,0.21,0.15,1690.985,67.113,62.34,27.274507668852774
190,2156074,13.74,43.62,1.91,4.519,0.094,5248,167,2.5669999999999997,0.021,-0.26,0.3,4788.11,382.985,331.642,89.72186162775546
191,2156155,12.65,112.12,1.46,9.295,0.012,5249,162,2.977,0.01,-0.16,0.3,1781.95,117.45299999999999,104.052,32.5143991536058
192,2156178,9.59,29.54,0.65,3.8689999999999998,0.077,4853,80,2.381,0.011000000000000001,-0.57,0.15,609.86,9.417,9.158999999999999,50.92204272811874
193,2156988,12.56,30.01,0.82,3.99,0.035,4924,147,2.391,0.013999999999999999,-0.14,0.3,2153.488,134.66299999999998,120.039,56.74615707023643
194,2157059,13.13,23.72,0.18,2.992,0.016,4424,80,2.265,0.006999999999999999,-0.16,0.15,3117.9,173.34,156.465,67.92832432481514
195,2157650,13.11,138.38,0.81,11.328,0.024,4832,80,3.05,0.006,0.19,0.15,1582.4579999999999,42.233000000000004,40.202,16.108975909929637
196,2157725,12.34,28.93,0.66,3.56,0.028999999999999998,4925,80,2.375,0.011000000000000001,-0.52,0.15,2462.853,177.588,155.67700000000002,80.08353368117191
197,2157928,13.62,26.27,0.43,3.595,0.11699999999999999,4963,156,2.335,0.011000000000000001,-0.34,0.3,3296.2329999999997,207.453,184.84900000000002,52.79576311227991
198,2157964,11.1,29.07,1.35,3.635,0.133,4832,144,2.373,0.022000000000000002,-0.08,0.3,1249.968,46.213,43.145,72.65709218509237
199,2158410,11.77,49.27,1.87,4.321000000000001,0.03,4955,80,2.6069999999999998,0.017,0.25,0.15,2143.27,109.446,99.57700000000001,105.29046471838595
200,2158815,12.81,32.53,0.49,4.148,0.052000000000000005,4966,159,2.428,0.01,-0.38,0.3,2393.41,134.077,120.905,59.16098658236122
201,2159728,15.18,78.47,1.31,7.353,0.035,4790,167,2.802,0.011000000000000001,-0.28,0.3,4751.398,808.857,613.614,24.284467048266126
202,2159864,13.22,76.87,0.82,6.946000000000001,0.017,4870,80,2.7969999999999997,0.006999999999999999,-0.05,0.15,2342.966,82.645,77.406,33.569220699995405
203,2160161,11.95,45.86,0.82,4.695,0.025,4776,80,2.568,0.01,0.14,0.15,1796.031,88.147,80.484,65.3758414313626
204,2160572,10.93,32.57,0.54,3.98,0.02,4942,147,2.427,0.011000000000000001,0.06,0.3,969.5089999999999,80.235,68.99600000000001,49.03820933883188
205,2160901,12.06,58.84,0.88,5.672999999999999,0.013000000000000001,4683,80,2.6719999999999997,0.009000000000000001,0.28,0.15,1510.924,67.568,62.187,42.81849562655171
206,2160910,13.28,117.75,0.9,10.399000000000001,0.013999999999999999,4972,80,2.987,0.006,-0.38,0.15,1833.424,56.934,53.747,18.444693028831505
207,2161407,13.59,28.27,1.12,3.824,0.083,4856,152,2.362,0.019,-0.15,0.3,3539.532,199.852,180.114,67.94369887404547
208,2161409,13.2,98.88,0.75,8.576,0.018000000000000002,4838,80,2.905,0.006999999999999999,0.13,0.15,1973.83,56.705,53.77,24.82332146480705
209,2161731,8.18,101.9,1.3,8.142000000000001,0.05,5107,148,2.93,0.009000000000000001,0.09,0.3,265.486,7.316,6.952999999999999,36.163562749942415
210,2161831,13.11,145.52,0.87,12.405999999999999,0.022000000000000002,4877,80,3.074,0.006,-0.24,0.15,1348.369,26.035999999999998,25.135,12.51094464633511
211,2162486,12.78,36.45,0.43,4.206,0.033,4820,80,2.47,0.008,-0.34,0.15,2347.07,119.734,108.949,53.22323253672838
212,2163121,13.7,37.31,0.9,4.063,0.04,4924,80,2.485,0.012,-0.25,0.15,4806.693,396.332,341.81199999999995,94.69959959915388
213,2163597,12.97,33.54,1.1,4.119,0.046,4878,152,2.437,0.016,-0.05,0.3,2415.776,118.09200000000001,107.875,54.993062599395444
214,2163605,13.94,35.8,0.88,4.185,0.43,4893,166,2.4659999999999997,0.013999999999999999,-1.38,0.3,4474.623,342.592,298.32099999999997,73.72370061662421
215,2163856,11.7,74.72,0.67,6.101,0.026000000000000002,5026,80,2.7910000000000004,0.006999999999999999,0.04,0.15,1791.6170000000002,79.32600000000001,73.067,73.01152386455432
216,2164262,12.63,61.05,0.52,5.97,0.013000000000000001,4708,80,2.6889999999999996,0.006999999999999999,0.18,0.15,1747.476,77.362,71.262,35.08094490312656
217,2164327,10.81,45.01,0.97,4.671,0.027000000000000003,4854,80,2.5639999999999996,0.011000000000000001,0.09,0.15,1130.19,34.4,32.515,63.70999633023567
218,2164379,13.35,120.96,0.76,10.26,0.018000000000000002,4699,80,2.986,0.006,0.48,0.3,1646.1660000000002,42.356,40.39,15.779515962407924
219,2164874,10.97,12.17,0.57,1.742,0.08199999999999999,4447,80,1.9769999999999999,0.021,0.23,0.15,1642.764,72.26899999999999,66.59899999999999,152.53851168984124
220,2165198,12.23,88.75,1.06,7.742000000000001,0.013999999999999999,4815,80,2.8569999999999998,0.008,0.21,0.15,1371.1970000000001,45.582,42.854,27.6472987957889
221,2165371,13.89,6.72,0.14,1.25,0.054000000000000006,4227,147,1.7080000000000002,0.013000000000000001,0.0,0.3,5376.8730000000005,461.88199999999995,396.241,213.02714554010376
222,2165450,10.95,105.68,1.43,8.135,0.031,5003,80,2.9410000000000003,0.008,0.16,0.15,1058.616,29.415,27.944000000000003,48.22149932808519
223,2165589,13.49,28.4,0.58,3.8819999999999997,0.099,4999,159,2.37,0.012,-0.32,0.3,3820.2929999999997,215.938,194.61700000000002,80.82016911911381
224,2165615,12.97,37.78,0.98,4.1610000000000005,0.052000000000000005,5003,80,2.494,0.013000000000000001,-0.6,0.15,3667.81,256.68,225.96599999999998,100.75912729244025
225,2165710,12.74,36.68,0.43,4.184,0.022000000000000002,5003,159,2.481,0.01,-0.51,0.3,2383.5660000000003,132.319,119.43299999999999,61.19009933462151
226,2165894,12.75,57.59,0.64,5.732,0.016,4802,147,2.668,0.009000000000000001,0.11,0.3,1640.765,62.242,58.01,29.365918066626342
227,2166119,13.92,144.16,0.85,12.328,0.024,4997,155,3.076,0.008,-0.28,0.3,1973.499,59.958,56.675,13.064777040148398
228,2166223,13.03,66.37,0.67,6.4910000000000005,0.017,4790,80,2.7289999999999996,0.006999999999999999,0.17,0.15,2068.159,70.915,66.541,32.89857376864839
229,2166393,13.85,40.4,0.62,4.33,0.013999999999999999,4984,161,2.522,0.011000000000000001,-0.21,0.3,4042.9440000000004,302.264,263.937,67.22805070219896
230,2166709,13.875,225.74,2.64,17.622,0.05,4893,80,3.266,0.008,-0.19,0.15,1555.9070000000002,39.547,37.736,7.932169453779789
231,2166766,12.27,47.24,0.52,4.723,0.068,5023,156,2.592,0.009000000000000001,-0.23,0.3,2170.894,139.03799999999998,123.594,74.98210010754124
232,2166769,13.23,61.33,2.23,5.768,0.08900000000000001,4933,80,2.702,0.017,-0.1,0.15,2671.92,114.10700000000001,105.421,45.41161215609944
233,2167447,13.68,37.18,0.93,4.2219999999999995,0.039,4867,151,2.481,0.013999999999999999,-0.16,0.3,3364.426,221.40200000000002,196.273,54.90816273263612
234,2167774,9.85,59.7,0.56,5.794,0.009000000000000001,4710,80,2.68,0.006999999999999999,0.1,0.15,574.313,8.612,8.384,35.9012248556397
235,2168184,13.49,30.0,0.78,3.7119999999999997,0.07,5013,80,2.394,0.013000000000000001,-0.54,0.15,3890.417,354.881,301.498,77.66940434585341
236,2283075,10.91,69.12,0.61,6.47,0.013999999999999999,4688,80,2.742,0.006999999999999999,0.21,0.15,834.547,21.281,20.302,30.68594271113954
237,2283093,11.24,12.14,0.57,1.5130000000000001,0.034,4552,80,1.9809999999999999,0.021,0.15,0.15,1807.5279999999998,122.08,107.836,122.31329877221823
238,2283435,12.19,31.13,1.07,4.143,0.077,4963,151,2.408,0.017,-1.14,0.3,1926.237,119.891,106.912,50.66196540746585
239,2283532,12.88,37.85,0.7,4.342,0.013000000000000001,4774,138,2.485,0.011000000000000001,-0.2,0.3,2379.999,158.439,140.231,48.85352241753778
240,2283721,12.93,79.73,0.61,7.787000000000001,0.011000000000000001,4746,80,2.807,0.006999999999999999,-0.19,0.15,1633.432,65.393,60.708999999999996,19.121300436915696
241,2284278,12.05,7.71,0.36,1.19,0.018000000000000002,4248,148,1.768,0.022000000000000002,-0.22,0.3,2287.77,132.631,119.185,150.18965127877544
242,2284330,12.18,28.73,0.81,3.6430000000000002,0.04,4897,100,2.371,0.013999999999999999,-0.23,0.15,2326.255,153.6,136.071,83.6301804997097
243,2284679,11.4,198.02,0.82,16.15,0.024,4832,80,3.2060000000000004,0.006,-0.46,0.15,609.424,8.759,8.537,8.882136242275516
244,2285551,13.99,56.86,0.67,5.881,0.03,4915,152,2.668,0.009000000000000001,-0.01,0.3,2758.926,131.68200000000002,120.551,26.33022505499246
245,2285776,13.08,33.28,0.7,4.013,0.028999999999999998,4964,149,2.437,0.012,-0.01,0.3,3320.478,150.295,138.207,79.56524232239009
246,2285827,12.82,167.32,1.04,13.21,0.018000000000000002,4795,80,3.1310000000000002,0.006,0.3,0.15,1197.039,34.586,32.786,11.74711298935017
247,2285898,10.84,24.82,0.59,3.7939999999999996,0.053,4774,80,2.302,0.012,-0.1,0.15,927.814,21.621,20.714000000000002,40.06691944102965
248,2285941,14.0,148.74,1.16,12.615,0.024,5041,149,3.091,0.008,-0.44,0.3,2144.702,83.219,77.433,12.568494599623644
249,2297384,14.27,31.07,0.9,3.7430000000000003,0.053,4534,80,2.388,0.013999999999999999,0.41,0.15,4545.718,489.779,405.551,54.454055431315304
250,2297785,11.68,48.68,0.78,4.672,0.038,4942,80,2.602,0.009000000000000001,-0.07,0.15,1812.066,95.53299999999999,86.656,74.94988716294566
251,2297825,14.28,31.4,0.76,3.79,0.07200000000000001,4580,80,2.395,0.012,0.42,0.15,4983.288,524.431,436.184,67.02053738711635
252,2299888,13.83,29.1,0.82,4.277,0.076,4971,80,2.379,0.013000000000000001,-0.72,0.15,4060.361,286.503,251.989,54.06939948581044
253,2299926,12.07,41.69,0.77,4.51,0.02,4980,149,2.536,0.011000000000000001,-0.51,0.3,2100.8070000000002,108.916,98.954,77.56953472641946
254,2300227,13.86,61.14,0.48,6.297999999999999,0.015,4676,80,2.6889999999999996,0.006999999999999999,-0.24,0.15,2833.844,182.476,162.137,25.62111037596306
255,2300329,13.02,15.6,0.42,2.191,0.037000000000000005,4391,80,2.082,0.013000000000000001,0.1,0.15,4045.1290000000004,293.434,257.218,133.58718772579354
256,2300494,13.81,34.2,0.85,4.086,0.032,4938,153,2.448,0.013000000000000001,-0.21,0.3,3912.7140000000004,269.02099999999996,237.328,62.77314532273705
257,2300503,10.2,13.78,0.27,1.9580000000000002,0.013000000000000001,4413,80,2.029,0.01,-0.17,0.15,1047.617,27.424,26.129,109.72448053638301
258,2300853,13.24,34.06,0.46,4.126,0.044000000000000004,4946,168,2.447,0.01,0.24,0.3,3173.313,153.325,140.218,70.37826755540733
259,2300962,13.93,30.0,1.0,4.075,0.024,5166,169,2.401,0.017,-0.21,0.3,3953.651,283.535,248.87,55.89055944129064
260,2301349,13.43,65.68,0.6,6.382000000000001,0.013000000000000001,4627,80,2.717,0.006999999999999999,0.37,0.15,2254.177,76.405,71.74600000000001,28.77457078850264
261,2301577,13.29,35.98,0.95,4.2410000000000005,0.051,4855,80,2.467,0.013000000000000001,-0.47,0.15,3567.4970000000003,185.011,168.128,73.85601464158731
262,2302010,13.08,32.84,0.45,3.9739999999999998,0.02,4953,155,2.431,0.01,-0.34,0.3,2874.6479999999997,132.45600000000002,121.63,64.65752649232613
263,2303101,13.2,170.06,1.05,13.872,0.040999999999999995,4921,100,3.1439999999999997,0.006999999999999999,0.23,0.15,1377.099,32.856,31.441999999999997,11.999656641521911
264,2303200,12.89,54.69,0.54,5.667000000000001,0.013999999999999999,4643,80,2.639,0.006999999999999999,0.02,0.15,1431.2020000000002,70.50399999999999,64.34899999999999,15.997317333557119
265,2303304,13.94,39.5,0.6,4.677,0.012,4937,152,2.511,0.01,-0.6,0.3,4077.498,337.55400000000003,290.82099999999997,55.50454333596436
266,2303367,10.18,34.06,0.94,4.09,0.021,4862,100,2.443,0.013000000000000001,0.18,0.15,750.9169999999999,19.237000000000002,18.347,54.37950384785072
267,2303414,13.25,65.29,0.84,6.266,0.019,4773,80,2.722,0.008,0.05,0.15,2406.676,98.411,91.21799999999999,34.92135626306969
268,2303610,13.63,18.37,0.92,2.498,0.099,4516,158,2.1590000000000003,0.023,0.06,0.3,5496.677,607.724,501.75,182.30319272696454
269,2303756,12.46,27.26,0.78,3.892,0.045,4952,153,2.35,0.015,-0.19,0.3,2133.4179999999997,138.23,122.71600000000001,60.869329225413786
270,2303870,11.9,22.3,0.76,2.983,0.085,4777,144,2.255,0.017,-0.39,0.3,1817.231,91.374,83.25200000000001,76.18213389043748
271,2303954,13.75,64.77,0.7,6.505,0.017,4955,156,2.7260000000000004,0.009000000000000001,-0.39,0.3,2821.5159999999996,144.795,131.69299999999998,33.308192118690236
272,2304104,12.57,34.04,0.97,3.92,0.06,4629,80,2.432,0.013999999999999999,0.4,0.15,2248.029,136.363,121.956,63.16992755597534
273,2304765,12.12,7.01,0.36,1.031,0.026000000000000002,4373,100,1.734,0.023,0.37,0.15,4735.505999999999,532.014,437.54400000000004,555.9928746859243
274,2304883,12.68,27.95,0.61,3.775,0.076,4897,151,2.359,0.012,-0.1,0.3,2057.021,96.00399999999999,88.053,49.333789685109714
275,2305082,13.72,27.89,0.4,4.253,0.054000000000000006,5055,163,2.365,0.01,-0.37,0.3,3306.002,164.315,149.903,49.33926108683005
276,2305145,13.1,103.03,2.08,8.295,0.068,5055,80,2.932,0.01,0.08,0.15,2690.577,100.24799999999999,93.551,52.142357058209946
277,2305407,12.43,170.48,3.35,13.082,0.024,5007,80,3.1489999999999996,0.01,-0.03,0.15,1274.11,37.723,35.707,18.000736371309696
278,2305479,12.67,79.1,0.61,7.422000000000001,0.009000000000000001,4653,80,2.799,0.006999999999999999,0.3,0.15,1447.255,49.095,46.099,22.37159437566502
279,2305590,11.6,49.46,0.42,5.2989999999999995,0.015,4607,80,2.593,0.006999999999999999,-0.27,0.15,1094.037,23.594,22.679000000000002,30.76773621516976
280,2305930,10.8,27.23,0.88,3.9589999999999996,0.133,4891,100,2.347,0.015,-0.69,0.15,940.064,21.103,20.252,48.99205723319224
281,2305969,13.26,29.03,0.56,3.839,0.066,4811,147,2.371,0.012,-0.31,0.3,2899.1459999999997,113.11399999999999,105.212,56.570637144447375
282,2305987,13.17,53.45,1.46,5.489,0.015,4679,80,2.63,0.013000000000000001,0.19,0.15,2099.38,66.583,62.784,31.91616876899884
283,2305992,11.99,101.0,0.62,8.88,0.013999999999999999,4778,80,2.911,0.006,0.11,0.15,1031.893,22.723000000000003,21.823,19.232098084900226
284,2306481,12.64,36.59,0.51,4.2,0.051,4921,80,2.477,0.008,-0.15,0.15,2634.042,188.96599999999998,165.763,73.87102414223473
285,2307683,11.55,39.95,0.51,4.309,0.012,4799,100,2.509,0.008,-0.23,0.15,1380.537,45.41,42.72,54.45953001851189
286,2308196,13.71,71.56,0.64,7.006,0.023,5089,161,2.775,0.009000000000000001,-0.42,0.3,2894.623,145.253,132.39,34.635142754027825
287,2308429,12.959000000000001,263.03,4.0,18.570999999999998,0.136,4930,80,3.3339999999999996,0.009000000000000001,0.14,0.15,1068.237,23.78,22.828000000000003,8.44776185585163
288,2308762,11.96,5.67,0.23,1.056,0.036000000000000004,4227,147,1.6340000000000001,0.019,-0.08,0.3,4095.094,434.827,360.726,245.84948086393882
289,2308968,15.15,34.23,0.59,5.112,0.11599999999999999,4971,151,2.45,0.011000000000000001,-1.12,0.3,5315.034000000001,800.549,624.313,25.641934699013017
290,2309235,12.79,35.22,0.93,4.08,0.066,4848,148,2.457,0.013999999999999999,-0.06,0.3,2387.295,154.312,137.053,58.762172158716545
291,2309286,12.67,40.34,0.56,4.044,0.015,4785,146,2.513,0.01,0.04,0.3,2407.498,149.874,133.659,70.58408813228759
292,2309469,11.61,28.3,0.51,3.5410000000000004,0.031,4710,100,2.356,0.01,0.22,0.15,1414.2679999999998,52.373000000000005,48.895,58.47522538670424
293,2309550,9.21,50.32,1.17,5.056,0.036000000000000004,4863,80,2.613,0.012,0.0,0.15,582.075,10.096,9.783999999999999,63.44793672133509
294,2309617,12.77,33.12,0.61,4.164,0.040999999999999995,5018,160,2.438,0.011000000000000001,0.0,0.3,2331.206,167.2,146.653,58.47371192209742
295,2310571,13.14,29.97,1.01,4.048,0.298,4761,80,2.383,0.016,-0.16,0.15,2808.336,114.434,106.102,54.61612405900766
296,2311069,13.48,31.22,0.49,3.7089999999999996,0.017,4623,137,2.394,0.01,0.0,0.3,3159.1609999999996,171.49900000000002,155.161,59.52727762305214
297,2311548,13.79,36.48,0.96,4.078,0.049,4746,80,2.467,0.013000000000000001,-0.01,0.15,4421.891,378.358,324.541,73.97977241337975
298,2422073,11.19,26.15,0.45,3.247,0.012,4549,100,2.314,0.01,0.06,0.15,1238.463,49.621,46.06100000000001,60.97919054026273
299,2422558,13.0,110.23,0.68,9.341000000000001,0.02,4763,80,2.949,0.006,0.34,0.15,1665.467,64.465,59.995,19.486660750996837
300,2422568,12.81,28.84,0.83,4.018,0.094,4994,151,2.377,0.015,0.21,0.3,2376.626,171.424,150.256,49.99776251124399
301,2422635,12.06,109.27,1.51,9.384,0.013000000000000001,4943,100,2.9530000000000003,0.009000000000000001,-0.03,0.15,1173.017,40.308,37.816,21.680395625353004
302,2423694,13.51,67.43,0.85,6.276,0.022000000000000002,5020,157,2.747,0.01,0.15,0.3,3102.673,147.49,135.062,46.430522577123
303,2423737,12.51,37.76,0.98,4.265,0.047,5031,153,2.495,0.013999999999999999,0.01,0.3,2395.3779999999997,138.113,124.189,68.38793414155425
304,2423824,11.05,22.02,0.51,2.6860000000000004,0.048,5096,100,2.2640000000000002,0.012,-0.39,0.15,1932.4820000000002,99.139,90.162,153.09361645708532
305,2423932,13.04,18.51,0.56,2.3680000000000003,0.02,4462,156,2.16,0.016,-0.22,0.3,2859.7529999999997,205.24,180.042,96.56093465767596
306,2424822,11.68,95.0,0.9,8.06,0.013000000000000001,5060,100,2.897,0.006999999999999999,0.04,0.15,1115.991,29.480999999999998,28.076999999999998,32.116543239403796
307,2424934,10.38,33.7,0.56,3.988,0.034,4963,100,2.443,0.01,-0.18,0.15,968.587,22.323,21.395,75.93583224399104
308,2424955,10.74,51.65,0.61,5.377999999999999,0.01,4681,80,2.616,0.008,-0.01,0.15,789.2289999999999,14.435,13.963,33.7851633281969
309,2425044,13.02,44.03,0.63,4.448,0.013000000000000001,4892,150,2.556,0.01,0.22,0.3,3031.53,160.648,145.68,72.80433717802327
310,2425316,13.77,17.57,0.47,2.4619999999999997,0.018000000000000002,4691,145,2.148,0.013999999999999999,-0.89,0.3,4609.814,349.776,304.95099999999996,84.8365299438542
311,2425348,12.66,31.78,0.74,3.582,0.019,4745,140,2.408,0.013000000000000001,-0.24,0.3,2567.437,169.59,150.246,71.87843737466024
312,2425375,12.97,42.03,0.59,4.4110000000000005,0.012,4746,138,2.529,0.01,-0.07,0.3,2534.781,123.993,113.26100000000001,53.17048433849036
313,2425631,11.03,21.12,0.35,2.568,0.011000000000000001,4568,100,2.222,0.01,-0.1,0.15,1522.318,54.42,50.923,104.37560724622878
314,2435987,14.57,38.54,0.6,4.203,0.013999999999999999,4448,80,2.477,0.009000000000000001,0.29,0.15,4804.907999999999,571.663,465.506,49.78397111408772
315,2436097,14.68,42.74,0.61,4.513999999999999,0.012,4550,143,2.5269999999999997,0.01,0.13,0.3,5358.359,703.7,563.502,59.014400969431605
316,2436209,14.86,57.88,0.57,5.724,0.017,4500,80,2.656,0.006999999999999999,0.28,0.15,6343.345,1245.475,925.45,61.68471939664816
317,2436417,14.15,27.08,0.62,3.4539999999999997,0.023,4506,80,2.327,0.012,0.35,0.15,4479.704000000001,447.837,375.341,60.33940556508869
318,2436458,14.6,37.76,0.79,4.152,0.01,4481,143,2.47,0.012,0.03,0.3,4759.745,576.5409999999999,467.954,50.80507331303504
319,2436540,14.89,58.37,0.8,5.7860000000000005,0.016,4486,80,2.659,0.008,0.28,0.15,6110.743,1068.876,811.605,55.51155666689394
320,2436676,15.63,133.61,2.9,11.31,0.084,4820,166,3.035,0.013000000000000001,0.07,0.3,4586.619000000001,828.4119999999999,619.79,17.006258746575238
321,2436688,15.15,76.3,0.96,7.211,0.016,4791,100,2.79,0.008,0.31,0.15,4745.942,786.345,600.005,29.919696111617554
322,2436732,14.17,31.07,0.81,3.6860000000000004,0.032,4718,154,2.397,0.013999999999999999,0.07,0.3,4852.689,553.446,454.1,74.4427297291904
323,2436814,14.21,24.24,0.43,3.115,0.013000000000000001,4225,123,2.265,0.011000000000000001,-0.27,0.3,4207.387,428.717,358.125,49.583720391217014
